round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
0,,,2.3581862449645996,0.2204878032207489,0.17087264994855114
1,,,1.6198289394378662,0.45034146308898926,0.4016566764352336
2,,,1.3602246046066284,0.49521949887275696,0.4431064220990204
3,,,1.2458319664001465,0.5014634132385254,0.4484215795705936
4,,,1.1816356182098389,0.5865365862846375,0.5175592158828384
5,,,1.14207124710083,0.5951219797134399,0.5259326065259156
6,,,1.1154847145080566,0.6421463489532471,0.5815789982227295
7,,,1.094366192817688,0.6017560958862305,0.5348745515151362
8,,,1.079420804977417,0.6031219363212585,0.5385043355687701
9,,,1.0674309730529785,0.6817560791969299,0.6386852183120924
10,,,1.0560176372528076,0.6792194843292236,0.6304536041086938
11,,,1.0478819608688354,0.5966829061508179,0.5219761483652657
12,,,1.037940502166748,0.5966829061508179,0.5257862234234455
13,,,1.0283395051956177,0.6887804865837097,0.6292600773226004
14,,,1.0185627937316895,0.6788292527198792,0.616055576919792
15,,,1.010088562965393,0.6390243768692017,0.5826172392837164
16,,,1.0011533498764038,0.6856585144996643,0.6272562367519132
17,,,0.9919866323471069,0.6489756107330322,0.6042019646438175
18,,,0.9839802980422974,0.6548292636871338,0.6029999549073418
19,,,0.975927472114563,0.6569756269454956,0.594231002883953
20,,,0.9667282104492188,0.6072195172309875,0.5431152338552377

