round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
0,,,2.8124847412109375,0.009999999776482582,0.015261903548845449
1,,,0.9965800046920776,0.6977272629737854,0.6625532983330853
2,,,0.8468031287193298,0.6881818175315857,0.6435873670271528
3,,,0.7282581925392151,0.7099999785423279,0.6643742351987587
4,,,0.6621509194374084,0.7109090685844421,0.6658786915111541
5,,,0.6169270873069763,0.6936363577842712,0.6474884463905617
6,,,0.5837604999542236,0.6986363530158997,0.6409583975127727
7,,,0.560237467288971,0.703181803226471,0.6656015453075046
8,,,0.5440468788146973,0.7122727036476135,0.6670526071005045
9,,,0.5324718952178955,0.7027272582054138,0.6644185500999504
10,,,0.5246028304100037,0.7095454335212708,0.6801492094628895
11,,,0.5166136026382446,0.710454523563385,0.6813054852527575
12,,,0.512493371963501,0.7149999737739563,0.702685445078108
13,,,0.5084856152534485,0.7181817889213562,0.6821363475905549
14,,,0.5053231716156006,0.7090908885002136,0.6864943545581811
15,,,0.5038841366767883,0.7131817936897278,0.706333686068758
16,,,0.5021649599075317,0.7095454335212708,0.6749764395976285
17,,,0.5003653168678284,0.7059090733528137,0.7038927916531573
18,,,0.4988252520561218,0.710454523563385,0.7137420158089776
19,,,0.49786582589149475,0.7131817936897278,0.7062969259546826
20,,,0.49747204780578613,0.7154545187950134,0.6895245306420533
