round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
0,,,2.5489327907562256,0.07363636046648026,0.05800433688165656
1,,,1.0326262712478638,0.5222727060317993,0.47713701237789224
2,,,0.9118438959121704,0.6240909099578857,0.5713995423996081
3,,,0.7932800650596619,0.6886363625526428,0.6419387756870835
4,,,0.7151384949684143,0.6931818127632141,0.6464583476609589
5,,,0.6617792844772339,0.6931818127632141,0.6470128683495382
6,,,0.6261274814605713,0.692727267742157,0.6463994443853348
7,,,0.600724458694458,0.6936363577842712,0.647800524355488
8,,,0.5812708139419556,0.6936363577842712,0.6491724386297621
9,,,0.5657036900520325,0.6949999928474426,0.6553015248716898
10,,,0.5567919015884399,0.6936363577842712,0.6500063884313861
11,,,0.5502830147743225,0.6945454478263855,0.6492074488541424
12,,,0.5465781688690186,0.6854545474052429,0.6648912184467803
13,,,0.5421105027198792,0.6945454478263855,0.6571718072529036
14,,,0.5354577898979187,0.7040908932685852,0.6730398046040464
15,,,0.5342908501625061,0.6940909028053284,0.6656581163189912
16,,,0.5315361022949219,0.6936363577842712,0.6487981293825613
17,,,0.525463342666626,0.7054545283317566,0.6735851288074121
18,,,0.5247258543968201,0.7049999833106995,0.700320542128039
19,,,0.520219087600708,0.703181803226471,0.6640058733954106
20,,,0.5224396586418152,0.6977272629737854,0.6865840978649211
