round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
0,,,2.7759740352630615,0.046439025551080704,0.03900579243979603
1,,,1.0021753311157227,0.6878048777580261,0.631228173586417
2,,,0.8474929332733154,0.6870244145393372,0.6268435793955551
3,,,0.7570910453796387,0.6891707181930542,0.6284178440726433
4,,,0.7060005068778992,0.691317081451416,0.6307626548609049
5,,,0.6687541007995605,0.6839024424552917,0.623810762544376
6,,,0.6497601866722107,0.6831219792366028,0.6226694809446012
7,,,0.6197693347930908,0.6905365586280823,0.6296274998570812
8,,,0.6021900773048401,0.692097544670105,0.6312551630385449
9,,,0.5958147048950195,0.7045853734016418,0.6595217650246656
10,,,0.581778883934021,0.7067317366600037,0.6603751180653894
11,,,0.5766227841377258,0.6907317042350769,0.6599946920783755
12,,,0.5669342875480652,0.6936585307121277,0.6345382837000132
13,,,0.5638329982757568,0.6942439079284668,0.6627890902073447
14,,,0.5637155175209045,0.6942439079284668,0.6347024721891781
15,,,0.5621066689491272,0.6938536763191223,0.6329995986306423
16,,,0.5594390034675598,0.7244877815246582,0.6769173222773985
17,,,0.5552838444709778,0.6938536763191223,0.6336544538863259
18,,,0.5533119440078735,0.6946341395378113,0.6342700366092988
19,,,0.548832893371582,0.6944390535354614,0.6340282912216656
20,,,0.5493389964103699,0.6950243711471558,0.6353261471794303
