round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
0,,,2.569728136062622,0.1186363622546196,0.08596050891630612
1,,,1.5160515308380127,0.4386363625526428,0.3517411769375458
2,,,1.297715425491333,0.5022727251052856,0.45248244797218123
3,,,1.23117995262146,0.589090883731842,0.5324468927228734
4,,,1.1883635520935059,0.5563636422157288,0.511023789140496
5,,,1.1605775356292725,0.5831817984580994,0.5295642430497767
6,,,1.1393226385116577,0.5899999737739563,0.5333138631406351
7,,,1.1221948862075806,0.5913636088371277,0.5344747874561403
8,,,1.1072734594345093,0.5927272439002991,0.5359128862583323
9,,,1.091125249862671,0.5909090638160706,0.5350580724633948
10,,,1.0781266689300537,0.5936363339424133,0.5366280545737601
11,,,1.065018653869629,0.5904545187950134,0.5343132197118919
12,,,1.0536576509475708,0.5922726988792419,0.535302619983895
13,,,1.0418514013290405,0.5909090638160706,0.5346565289436744
14,,,1.0269219875335693,0.5918181538581848,0.5350839299190852
15,,,1.0131093263626099,0.5940909385681152,0.5371470919058261
16,,,0.9980480670928955,0.5945454835891724,0.5374527645621364
17,,,0.9848266839981079,0.5945454835891724,0.5375762807035499
18,,,0.9717873334884644,0.5945454835891724,0.5374966830481013
19,,,0.9581235647201538,0.5940909385681152,0.5370575135389738
20,,,0.9427163004875183,0.5954545736312866,0.5390962794037751
