round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
0,,,2.5515732765197754,0.07772727310657501,0.07364599079162235
1,,,1.1049444675445557,0.6118181943893433,0.5523695143449413
2,,,1.0092178583145142,0.6449999809265137,0.5961203833048888
3,,,0.9338959455490112,0.6468181610107422,0.5980455275659973
4,,,0.8606752157211304,0.6931818127632141,0.6371924888049508
5,,,0.805769145488739,0.6918181777000427,0.6382799459660722
6,,,0.7672981023788452,0.6936363577842712,0.6380766898492173
7,,,0.7379478812217712,0.6899999976158142,0.6315124056112962
8,,,0.71435546875,0.6890909075737,0.6515801329137517
9,,,0.6981818079948425,0.692727267742157,0.6366403040411356
10,,,0.6772110462188721,0.6936363577842712,0.642556288300759
11,,,0.661413311958313,0.6959090828895569,0.6398210193116981
12,,,0.6437767148017883,0.699999988079071,0.6438651298888329
13,,,0.6298906207084656,0.6977272629737854,0.642048341797937
14,,,0.6181994676589966,0.699999988079071,0.6416416962686976
15,,,0.6049163341522217,0.6968181729316711,0.6412668576985698
16,,,0.5934790968894958,0.6981818079948425,0.6390522996352173
17,,,0.5837362408638,0.699999988079071,0.6494686229312598
18,,,0.5745007395744324,0.6981818079948425,0.6394395681646361
19,,,0.5671290755271912,0.6972727179527283,0.6381492354198179
20,,,0.561360239982605,0.6995454430580139,0.6707295609201616
