round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
0,,,2.5828943252563477,0.05090909078717232,0.03696566150314805
1,,,1.0165892839431763,0.6086363792419434,0.5439973468501408
2,,,0.8624105453491211,0.6881818175315857,0.6410145000720456
3,,,0.7444792985916138,0.6904545426368713,0.6438485031533371
4,,,0.6808540225028992,0.6904545426368713,0.6477014021774702
5,,,0.6358249187469482,0.6959090828895569,0.6434413987278232
6,,,0.6050305366516113,0.7018181681632996,0.658634160494257
7,,,0.5767899751663208,0.6936363577842712,0.6785197398418371
8,,,0.559337317943573,0.6931818127632141,0.6777299319238563
9,,,0.5441510081291199,0.6936363577842712,0.6800013562848415
10,,,0.5340761542320251,0.6995454430580139,0.6559180586842421
11,,,0.5264725089073181,0.6986363530158997,0.6845601401801762
12,,,0.5210750699043274,0.7045454382896423,0.6743863700955477
13,,,0.5168388485908508,0.7200000286102295,0.7104294626226889
14,,,0.5137220025062561,0.7209091186523438,0.7106650748662554
15,,,0.5118908882141113,0.7154545187950134,0.6810222997575147
16,,,0.5097796320915222,0.706818163394928,0.6732841406075152
17,,,0.5075585842132568,0.7209091186523438,0.7094885091862912
18,,,0.5065615773200989,0.7081817984580994,0.6717518165764498
19,,,0.5047532320022583,0.7181817889213562,0.6895093014874447
20,,,0.5033528804779053,0.7168181538581848,0.68658666166787
