round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
0,,,2.863413095474243,0.07090909034013748,0.03662550720548489
1,,,1.8956443071365356,0.3468181788921356,0.2397646093753888
2,,,1.5167548656463623,0.42181816697120667,0.3183254491251565
3,,,1.360887885093689,0.4950000047683716,0.44409494569099583
4,,,1.2916165590286255,0.5009090900421143,0.44983376642572664
5,,,1.2423181533813477,0.5031818151473999,0.451759516536467
6,,,1.2066608667373657,0.5049999952316284,0.4532976852709282
7,,,1.1803034543991089,0.5049999952316284,0.4528607569145644
8,,,1.1602450609207153,0.5068181753158569,0.4549202988333054
9,,,1.1447229385375977,0.5049999952316284,0.45292605888791815
10,,,1.13203763961792,0.5059090852737427,0.4547994097077342
11,,,1.121163249015808,0.5090909004211426,0.46082872594359064
12,,,1.1119235754013062,0.5509091019630432,0.5023621426541756
13,,,1.1042166948318481,0.5913636088371277,0.5235896124913497
14,,,1.0971605777740479,0.5972727537155151,0.5269702510174767
15,,,1.0906651020050049,0.5977272987365723,0.5271615856718694
16,,,1.0848485231399536,0.5981818437576294,0.527678483284012
17,,,1.0798135995864868,0.5990909337997437,0.5284798481904812
18,,,1.0740036964416504,0.5990909337997437,0.5284798481904812
19,,,1.0689442157745361,0.5990909337997437,0.5284798481904812
20,,,1.0640569925308228,0.5990909337997437,0.5280964271151058
