round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
0,,,2.6102206707000732,0.09678048640489578,0.033105200510427445
1,,,1.8307602405548096,0.25209754705429077,0.17405996773693513
2,,,1.511898398399353,0.4292683005332947,0.3650789265906103
3,,,1.3763251304626465,0.4480000138282776,0.3818230385024626
4,,,1.3047372102737427,0.5711219310760498,0.5214969624475477
5,,,1.2577426433563232,0.5720975399017334,0.4999843406366137
6,,,1.2228078842163086,0.5828292965888977,0.5141701433728684
7,,,1.1997472047805786,0.4999024271965027,0.45120580197248955
8,,,1.1805100440979004,0.6031219363212585,0.5450890706173638
9,,,1.1630895137786865,0.6033170819282532,0.5438204896493956
10,,,1.1441134214401245,0.6039024591445923,0.5445077302737275
11,,,1.1338810920715332,0.6060487627983093,0.5488001316932185
12,,,1.1202584505081177,0.6079999804496765,0.5510683637308437
13,,,1.1088255643844604,0.6815609931945801,0.6536658931298143
14,,,1.0998873710632324,0.6759024262428284,0.6199074899529302
15,,,1.088310956954956,0.6844878196716309,0.6256145277891925
16,,,1.07687246799469,0.607609748840332,0.5798460747282201
17,,,1.0679689645767212,0.6331707239151001,0.5750986421801496
18,,,1.058371663093567,0.6827316880226135,0.626214215410233
19,,,1.0552643537521362,0.6846829056739807,0.6262210600412397
20,,,1.0462003946304321,0.6064390540122986,0.5472908371473872

