round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
0,,,2.5624725818634033,0.19746340811252594,0.11127563405252605
1,,,1.1043274402618408,0.5198048949241638,0.4806218853244224
2,,,0.998464822769165,0.6083902716636658,0.5472153488375043
3,,,0.9168175458908081,0.6876097321510315,0.6290970282199551
4,,,0.8510088324546814,0.6095609664916992,0.5647177507379408
5,,,0.799895703792572,0.6113170981407166,0.550237093924547
6,,,0.7604798674583435,0.6829268336296082,0.6501713640721536
7,,,0.7363854050636292,0.6122927069664001,0.5508713754573039
8,,,0.7147603631019592,0.6618536710739136,0.6435053888985977
9,,,0.6965572237968445,0.6924877762794495,0.6334730030749108
10,,,0.6830137968063354,0.6915121674537659,0.6482569645218468
