round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
0,,,2.7928550243377686,0.11531707644462585,0.05834847028293153
1,,,1.0020171403884888,0.6097561120986938,0.5479072190833517
2,,,0.8394688367843628,0.6860488057136536,0.6316994661593939
3,,,0.7344014644622803,0.680975615978241,0.6224899998151239
4,,,0.6780825257301331,0.6936585307121277,0.6566688433168406
5,,,0.6389669179916382,0.6995121836662292,0.6699204097531364
6,,,0.6057732105255127,0.6963902711868286,0.6517641165979361
7,,,0.5915774703025818,0.695414662361145,0.6497537245147894
8,,,0.5818740725517273,0.705170750617981,0.671973915065671
9,,,0.5740196704864502,0.6977561116218567,0.6522730723392092
10,,,0.5655739307403564,0.6963902711868286,0.6506521333853469
11,,,0.5563677549362183,0.706536591053009,0.6716798095923541
12,,,0.5518598556518555,0.6944390535354614,0.6427729085558452
13,,,0.5482600331306458,0.6950243711471558,0.6344850674245204
14,,,0.5428814888000488,0.6991219520568848,0.6548015230700789
15,,,0.5388094782829285,0.6987317204475403,0.642269063971958
16,,,0.5334726572036743,0.6977561116218567,0.64399890581824
17,,,0.5314856171607971,0.6991219520568848,0.6534705018324668
18,,,0.5290226936340332,0.70243901014328,0.6487118213014025
19,,,0.5273845791816711,0.696975588798523,0.6373776460342668
20,,,0.5266152620315552,0.7129756212234497,0.6661532858263571
