round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
0,,,2.5848586559295654,0.044682927429676056,0.04128237018144716
1,,,1.5770760774612427,0.4103414714336395,0.3503299857704745
2,,,1.3208919763565063,0.4511219561100006,0.39201675852051104
3,,,1.202847957611084,0.49619510769844055,0.44621491825888954
4,,,1.135968804359436,0.5092682838439941,0.4639044469039446
5,,,1.0959233045578003,0.6078048944473267,0.5470066724023778
6,,,1.0712920427322388,0.6105365753173828,0.5503254224643043
7,,,1.052011489868164,0.6842926740646362,0.6416028373524708
8,,,1.0354061126708984,0.67824387550354,0.6253893264902878
9,,,1.0202568769454956,0.6862438917160034,0.6288401767141827
10,,,1.0067939758300781,0.6926829218864441,0.6476228370345848
11,,,0.9929136633872986,0.6128780245780945,0.5537396663265781
12,,,0.9766342639923096,0.6733658313751221,0.6345269517136208
13,,,0.9615174531936646,0.6866341233253479,0.6292281372659378
14,,,0.9458233714103699,0.6889756321907043,0.6310321968117775
15,,,0.9312454462051392,0.6901463270187378,0.631547404693561
16,,,0.9146114587783813,0.6780487895011902,0.6386086841766544
17,,,0.8996870517730713,0.6942439079284668,0.6498359012824575
18,,,0.883812665939331,0.6901463270187378,0.6311810715051471
19,,,0.8686223030090332,0.6899512410163879,0.6318055901467302
20,,,0.8517879247665405,0.6928780674934387,0.6485481753633169
