round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
0,,,2.791724443435669,0.01409090869128704,0.013360783991481903
1,,,1.000967025756836,0.6222727298736572,0.5634026937023312
2,,,0.8392128944396973,0.6918181777000427,0.6317663582372967
3,,,0.7317764163017273,0.6977272629737854,0.6406877168321891
4,,,0.6664776802062988,0.6954545378684998,0.676483638642158
5,,,0.6194863319396973,0.6940909028053284,0.655297616980086
6,,,0.58394455909729,0.7177272439002991,0.7014217254966155
7,,,0.5603908896446228,0.7036363482475281,0.6679587691472368
8,,,0.5441166162490845,0.7131817936897278,0.6820031795159323
9,,,0.5352311730384827,0.7159090638160706,0.6926020126742052
10,,,0.5291675329208374,0.7163636088371277,0.6817556454984062
11,,,0.5220541954040527,0.7131817936897278,0.7054264617153935
12,,,0.5166417360305786,0.714090883731842,0.6825424997670017
13,,,0.5137593150138855,0.6977272629737854,0.6625744308108006
14,,,0.5114654898643494,0.7077272534370422,0.6790958157508353
15,,,0.5089328289031982,0.710454523563385,0.6835638523739636
16,,,0.5082775354385376,0.714090883731842,0.6855505311240804
17,,,0.5049922466278076,0.7195454835891724,0.6920143879910561
18,,,0.5040806531906128,0.725454568862915,0.6973318095025863
19,,,0.5021933913230896,0.7263636589050293,0.7138022674543727
20,,,0.5008982419967651,0.7186363339424133,0.6898119385759892
