round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
0,,,2.692331552505493,0.17818181216716766,0.08358701751681556
1,,,1.0553574562072754,0.5972727537155151,0.5229502988851686
2,,,0.9451742172241211,0.6572727560997009,0.5958735160073866
3,,,0.8260138630867004,0.6899999976158142,0.631345857483861
4,,,0.7350514531135559,0.6968181729316711,0.6492698539428934
5,,,0.6684539914131165,0.7013636231422424,0.649667925683195
6,,,0.6199584007263184,0.703181803226471,0.6539636360940411
7,,,0.5920891761779785,0.7036363482475281,0.6759681123711759
8,,,0.5695815682411194,0.7013636231422424,0.6938566420185608
9,,,0.5547316074371338,0.7099999785423279,0.6759162049981534
10,,,0.5425364375114441,0.699999988079071,0.6998499000182037
11,,,0.5334025621414185,0.6959090828895569,0.6807524234226487
12,,,0.5282568335533142,0.6972727179527283,0.68538226271042
13,,,0.5226102471351624,0.7072727084159851,0.6727217547923002
14,,,0.5177286863327026,0.696363627910614,0.6809828741600109
15,,,0.5132772922515869,0.7113636136054993,0.6813364425585634
16,,,0.5118487477302551,0.7077272534370422,0.6784403762411262
17,,,0.5097557306289673,0.6972727179527283,0.6684956249224188
18,,,0.5085211992263794,0.7204545736312866,0.6903864997379796
19,,,0.5082436800003052,0.7036363482475281,0.684366451413042
20,,,0.5065171718597412,0.7136363387107849,0.6812981975427423
